,healthcare_worker,family_member_covid,family_member_covid_test,fam_mem_covid_dx,fm_mem_covid_hospitalized,covid_follow,covid_information_source___1,covid_information_source___2,covid_information_source___3,covid_information_source___4,covid_information_source___5,covid_information_source___6,covid_information_source___7,covid_information_source___8,covid_information_source___9,covid_information_source___10,confine,job,infection,food,death,hospital_access,covid_state,sd,ld,hw,fm,er,reopening,second_wave,number,state,belief,age,child,smoke,dm,immune,pregnant,hosp_rate,death_rate,incubation,corona,animal,screening,hand_wash,climate,sunlight,nasal_spray,hot_beverages,hand_sanitize,baby_wipes,covid_symptoms___1,covid_symptoms___2,covid_symptoms___3,covid_symptoms___4,covid_symptoms___5,vaccine_pcv_flu,mask_gloves___1,mask_gloves___2,social_distance_feet,isolation,corona_live,spread___1,spread___2,spread___3,spread___4,chloroquin,drug_trial,vaccine_trial,hospital,vent,administration,new_vaccine,new_medication,covid_vaccine,covid_vaccine_cause___1,covid_vaccine_cause___2,covid_vaccine_cause___3,covid_vaccine_cause___4,covid_vaccine_cause___5,flu_shot_y_n,Gender_string,your_age,your_education,your_race,financial_status,Census_region,Vaccine_Launch (PRE_POST)
1815,0.0,0.0,,,,6.0,1,0,0,0,0.0,0,0,0,0,0,4.0,1.0,2.0,1.0,2.0,1.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,0,1.0,1,1,1.0,1.0,1.0,0,1,1,1,0.0,2.0,2.0,4.0,4.0,5.0,1.0,3.0,1,0.0,0.0,0.0,0.0,1.0,1.0,Female,5.0,2.0,White,2.0,Mid-Atlantic,Yes
1817,0.0,0.0,,,,1.0,1,1,1,1,1.0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.0,1.0,1.0,5.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,1,0.0,1,0,1.0,1.0,0.0,0,1,1,1,0.5,3.0,3.0,5.0,5.0,5.0,3.0,3.0,1,1.0,1.0,0.0,0.0,0.0,0.0,Female,2.0,2.0,Hispanic,1.0,Mid-Atlantic,Yes
1818,1.0,0.0,,,,1.0,0,1,1,1,0.0,0,0,0,0,0,5.0,5.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0,2.0,1.0,5.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,0,1,1.0,1.0,1.0,1,1,1,1,0.0,5.0,5.0,5.0,5.0,4.0,1.0,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,Female,2.0,1.0,White,2.0,West South Central,Yes
1819,0.0,0.0,,,,1.0,1,1,0,1,1.0,0,1,1,1,0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,5.0,5.0,5.0,5.0,3.0,4.0,1.0,2.0,4.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,1,1,1,1,1.0,1,1,1.0,1.0,1.0,1,1,1,0,1.0,1.0,1.0,3.0,3.0,4.0,2.0,4.0,1,0.0,0.0,0.0,0.0,1.0,1.0,Male,4.0,3.0,White,2.0,Mid-Atlantic,Yes
1820,0.0,0.0,,,,3.0,0,1,0,1,0.0,0,1,0,0,0,3.0,5.0,3.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,3.0,2.0,2.0,5.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,0.0,1,1,1.0,1.0,0.0,0,1,1,1,1.0,2.0,4.0,5.0,5.0,5.0,1.0,4.0,1,0.0,0.0,0.0,0.0,1.0,1.0,Female,3.0,2.0,White,2.0,East North Central,Yes
1821,0.0,0.0,,,,6.0,1,0,0,1,0.0,0,1,1,1,0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,5.0,4.0,5.0,5.0,1.0,4.0,2.0,2.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,1,0.0,1,0,1.0,1.0,1.0,1,1,1,1,1.0,4.0,4.0,5.0,5.0,4.0,1.0,4.0,1,0.0,0.0,0.0,0.0,1.0,1.0,Male,5.0,3.0,White,2.0,Pacific,Yes
1823,1.0,1.0,1.0,0.0,,1.0,1,0,0,1,0.0,0,1,0,0,1,2.0,1.0,4.0,2.0,4.0,1.0,4.0,5.0,3.0,5.0,5.0,3.0,2.0,2.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,0,1,1.0,1.0,1.0,1,1,1,1,1.0,5.0,5.0,5.0,1.0,1.0,,,1,0.0,0.0,0.0,0.0,1.0,1.0,Female,3.0,4.0,White,2.0,Pacific,Yes
1824,0.0,0.0,,,,2.0,1,1,1,1,1.0,0,1,1,1,0,4.0,3.0,5.0,3.0,4.0,2.0,2.0,5.0,5.0,4.0,5.0,1.0,4.0,2.0,2.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1,1,1,1,1,1.0,1,1,1.0,1.0,0.0,0,1,1,1,1.0,4.0,4.0,5.0,4.0,4.0,1.0,3.0,1,1.0,0.0,0.0,0.0,0.0,1.0,Female,3.0,4.0,White,3.0,South Atlantic,Yes
1825,0.0,0.0,,,,6.0,0,1,0,1,0.0,0,0,1,0,0,5.0,3.0,3.0,3.0,2.0,1.0,2.0,4.0,2.0,5.0,4.0,2.0,3.0,2.0,3.0,2.0,5.0,1.0,1.0,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,1,1.0,1.0,0.0,0,1,1,1,1.0,4.0,4.0,5.0,4.0,5.0,3.0,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,Female,2.0,2.0,White,2.0,East North Central,Yes
1826,0.0,0.0,,,,6.0,0,1,0,0,0.0,0,1,0,0,0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,4.0,4.0,3.0,2.0,3.0,5.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,1,1.0,1.0,0.0,0,1,1,1,0.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,0,1.0,0.0,0.0,0.0,0.0,0.0,Female,4.0,2.0,White,2.0,South Atlantic,Yes
1827,1.0,1.0,1.0,1.0,0.0,5.0,0,0,0,1,0.0,0,1,0,0,0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,2.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,1,1.0,1.0,,0,1,1,1,1.0,2.0,2.0,5.0,4.0,4.0,,,1,1.0,0.0,0.0,0.0,0.0,1.0,Female,3.0,3.0,White,2.0,South Atlantic,Yes
1828,0.0,0.0,,,,6.0,1,1,0,0,0.0,0,1,0,0,0,4.0,3.0,5.0,4.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,2.0,3.0,1.0,2.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,0,1.0,1.0,1.0,0,1,1,1,1.0,4.0,4.0,5.0,4.0,2.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,Female,2.0,5.0,White,2.0,East North Central,Yes
1829,0.0,0.0,,,,5.0,1,0,0,1,0.0,0,1,0,1,0,4.0,3.0,5.0,2.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,0,1.0,1,1,1.0,1.0,0.0,1,1,1,1,1.0,4.0,5.0,5.0,5.0,4.0,1.0,4.0,1,0.0,0.0,0.0,0.0,1.0,1.0,Female,4.0,2.0,White,2.0,East North Central,Yes
1830,0.0,1.0,1.0,1.0,0.0,1.0,1,1,1,1,0.0,0,1,1,1,1,3.0,2.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,2.0,5.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,1,1.0,1.0,1.0,1,1,1,0,0.5,1.0,1.0,5.0,2.0,2.0,1.0,3.0,1,0.0,0.0,0.0,0.0,1.0,1.0,Female,2.0,4.0,White,3.0,South Atlantic,Yes
1831,0.0,1.0,1.0,0.0,,2.0,0,0,0,1,0.0,0,1,1,0,1,3.0,3.0,5.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,0,1.0,1,1,1.0,1.0,1.0,1,1,1,1,1.0,2.0,2.0,4.0,2.0,4.0,2.0,3.0,1,1.0,0.0,1.0,0.0,0.0,1.0,Male,5.0,4.0,White,1.0,Pacific,Yes
1832,0.0,0.0,,,,6.0,1,1,0,1,1.0,0,1,1,0,1,3.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,4.0,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,0,1.0,1,1,1.0,1.0,1.0,1,1,1,1,1.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,Female,4.0,4.0,White,3.0,Mountain,Yes
1833,0.0,1.0,0.0,,,5.0,0,0,0,1,0.0,0,1,0,0,1,3.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,5.0,5.0,3.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1,1,1,0,1.0,2.0,2.0,3.0,3.0,5.0,1.0,4.0,1,1.0,0.0,0.0,0.0,0.0,1.0,Female,3.0,3.0,White,3.0,South Atlantic,Yes
1834,0.0,0.0,,,,5.0,1,0,1,1,0.0,0,1,0,0,0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,1,1.0,1.0,1.0,0,1,1,1,0.5,5.0,5.0,2.0,2.0,1.0,2.0,4.0,0,1.0,0.0,0.0,0.0,0.0,0.0,Female,2.0,2.0,White,2.0,Mid-Atlantic,Yes
1835,0.0,0.0,,,,4.0,1,1,0,0,0.0,0,1,0,0,1,2.0,3.0,3.0,2.0,4.0,1.0,4.0,5.0,3.0,5.0,5.0,4.0,4.0,2.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,0,1.0,1.0,1.0,1,1,1,1,0.0,4.0,2.0,5.0,5.0,3.0,1.0,4.0,1,1.0,0.0,0.0,0.0,0.0,1.0,Female,2.0,4.0,White,2.0,Mid-Atlantic,Yes
1836,1.0,1.0,1.0,0.0,,6.0,0,1,0,0,0.0,0,1,0,0,0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,1.0,3.0,2.0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,1,1.0,1.0,0.0,0,1,1,1,0.0,5.0,5.0,2.0,2.0,1.0,1.0,4.0,0,1.0,0.0,0.0,0.0,0.0,0.0,Female,3.0,2.0,White,3.0,West South Central,Yes
1837,1.0,0.0,,,,1.0,0,0,0,0,0.0,0,0,1,0,0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,5.0,5.0,5.0,4.0,3.0,4.0,2.0,3.0,4.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,1,1.0,1.0,1.0,0,1,1,1,0.5,5.0,5.0,5.0,4.0,5.0,1.0,4.0,0,1.0,0.0,0.0,0.0,0.0,0.0,Female,3.0,3.0,White,2.0,East North Central,Yes
1838,1.0,0.0,,,,4.0,0,0,0,0,0.0,0,0,0,1,0,5.0,4.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,4.0,1.0,5.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,0,0.0,0,1,1.0,0.0,1.0,1,0,1,1,0.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0,Male,3.0,3.0,White,2.0,Mountain,Yes
1839,0.0,0.0,,,,6.0,1,0,0,0,0.0,0,1,0,0,0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,2.0,4.0,5.0,2.0,3.0,3.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,1,0,0,1.0,1,1,1.0,1.0,1.0,1,1,1,1,1.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,1,1.0,0.0,0.0,0.0,0.0,1.0,Male,5.0,5.0,White,2.0,South Atlantic,Yes
1840,0.0,1.0,1.0,1.0,1.0,4.0,0,0,0,1,0.0,0,0,0,1,1,2.0,2.0,4.0,1.0,3.0,2.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,2.0,2.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,0,1.0,1,1,1.0,1.0,0.0,1,1,1,1,1.0,2.0,2.0,4.0,3.0,1.0,1.0,3.0,1,0.0,0.0,0.0,0.0,1.0,1.0,Male,4.0,5.0,White,3.0,South Atlantic,Yes
1841,0.0,0.0,,,,4.0,1,0,0,0,0.0,0,0,0,0,0,1.0,3.0,4.0,5.0,5.0,1.0,3.0,5.0,4.0,4.0,5.0,4.0,5.0,1.0,2.0,5.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,0.0,1,1,1.0,1.0,1.0,0,1,1,1,1.0,2.0,2.0,5.0,2.0,3.0,3.0,4.0,1,0.0,0.0,0.0,0.0,1.0,1.0,Female,2.0,4.0,White,2.0,East North Central,Yes
1842,0.0,0.0,,,,6.0,1,0,0,0,0.0,0,1,0,1,0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,4.0,5.0,5.0,3.0,2.0,4.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,1,1.0,1.0,0.0,0,1,1,1,1.0,3.0,3.0,5.0,4.0,2.0,1.0,3.0,1,1.0,0.0,0.0,0.0,0.0,1.0,Female,5.0,4.0,White,2.0,West North Central,Yes
1843,1.0,1.0,1.0,1.0,0.0,5.0,0,0,1,1,0.0,0,1,0,0,0,1.0,1.0,4.0,4.0,5.0,2.0,3.0,5.0,4.0,5.0,5.0,2.0,2.0,3.0,3.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,1,1.0,1.0,1.0,1,1,1,1,0.5,1.0,1.0,5.0,3.0,4.0,1.0,3.0,1,0.0,0.0,0.0,0.0,1.0,1.0,Female,3.0,2.0,White,2.0,Mid-Atlantic,Yes
1844,0.0,0.0,,,,6.0,1,0,0,0,0.0,0,1,0,0,0,2.0,1.0,4.0,3.0,1.0,,,1.0,1.0,1.0,1.0,5.0,1.0,5.0,5.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,1,1.0,1.0,1.0,0,1,1,1,1.0,1.0,1.0,5.0,5.0,4.0,,,1,0.0,0.0,0.0,0.0,1.0,1.0,Male,4.0,4.0,White,2.0,East North Central,Yes
1845,0.0,0.0,,,,6.0,1,0,0,0,0.0,0,0,1,0,0,4.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,1,0,1,0.0,0,1,1.0,1.0,0.0,1,1,1,1,0.0,3.0,3.0,4.0,4.0,4.0,1.0,2.0,0,1.0,1.0,0.0,1.0,0.0,1.0,Male,4.0,4.0,Other,3.0,South Atlantic,Yes
1846,0.0,0.0,,,,7.0,0,1,0,0,1.0,0,1,1,0,0,4.0,1.0,3.0,2.0,2.0,2.0,3.0,5.0,5.0,4.0,5.0,4.0,4.0,2.0,3.0,4.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1,1,1,1,0.0,1,1,1.0,1.0,0.0,0,1,1,1,1.0,4.0,4.0,4.0,3.0,3.0,1.0,4.0,1,0.0,0.0,0.0,0.0,1.0,1.0,Male,4.0,3.0,White,2.0,East South Central,Yes
1847,0.0,0.0,,,,3.0,0,0,1,1,0.0,0,1,1,0,1,1.0,1.0,3.0,1.0,3.0,1.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,1.0,2.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,0,0.0,1,0,1.0,1.0,1.0,0,1,1,0,1.0,1.0,1.0,4.0,4.0,4.0,1.0,3.0,1,0.0,0.0,0.0,0.0,1.0,1.0,Male,4.0,4.0,White,2.0,Pacific,Yes
1848,1.0,1.0,1.0,1.0,0.0,6.0,1,0,0,1,0.0,0,0,0,0,0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,1.0,4.0,1.0,1.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,0,1.0,1.0,1.0,1,1,1,0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,1,1.0,0.0,0.0,0.0,0.0,1.0,Female,2.0,4.0,Hispanic,2.0,West South Central,Yes
1849,0.0,0.0,,,,8.0,0,0,0,0,0.0,0,0,0,1,0,5.0,2.0,1.0,1.0,3.0,1.0,4.0,3.0,2.0,4.0,1.0,3.0,1.0,4.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1,1,1,0,0,1.0,1,1,1.0,1.0,0.0,1,1,1,1,0.5,5.0,5.0,4.0,4.0,3.0,4.0,4.0,0,0.0,1.0,0.0,0.0,0.0,0.0,Female,3.0,2.0,White,2.0,East North Central,Yes
1850,0.0,0.0,,,,8.0,0,0,0,0,0.0,0,0,0,0,0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,4.0,1.0,3.0,1.0,5.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1,1,1,1,1,1.0,1,0,1.0,1.0,0.0,0,1,1,1,0.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1,0.0,0.0,0.0,0.0,1.0,1.0,Male,4.0,3.0,White,2.0,South Atlantic,Yes
1851,0.0,0.0,,,,1.0,1,1,0,0,0.0,0,1,0,0,0,3.0,1.0,4.0,2.0,3.0,1.0,4.0,5.0,5.0,4.0,5.0,3.0,5.0,1.0,1.0,4.0,5.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,0,0.0,1.0,0.0,1,1,1,0,1.0,5.0,5.0,5.0,3.0,3.0,2.0,4.0,1,1.0,0.0,0.0,0.0,0.0,1.0,Female,5.0,4.0,White,3.0,South Atlantic,Yes
1852,1.0,0.0,,,,6.0,1,0,1,0,0.0,0,0,0,0,0,3.0,2.0,5.0,1.0,1.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,2.0,4.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,0,1.0,1,0,1.0,1.0,1.0,1,1,1,1,1.0,2.0,2.0,4.0,4.0,3.0,2.0,4.0,1,1.0,0.0,0.0,0.0,0.0,1.0,Male,5.0,3.0,White,2.0,Pacific,Yes
1853,0.0,1.0,1.0,1.0,0.0,2.0,1,0,1,1,1.0,0,1,1,0,0,5.0,1.0,3.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,1.0,2.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,0,1.0,1.0,1.0,1,1,1,0,0.5,4.0,4.0,5.0,5.0,5.0,1.0,2.0,1,1.0,0.0,0.0,0.0,0.0,1.0,Female,2.0,1.0,White,1.0,East North Central,Yes
1854,0.0,0.0,,,,6.0,1,1,0,0,1.0,0,0,0,1,0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1,1,1,1,1,1.0,1,0,1.0,1.0,1.0,0,1,1,1,1.0,2.0,2.0,4.0,4.0,2.0,1.0,4.0,1,0.0,0.0,1.0,0.0,0.0,1.0,Male,5.0,1.0,White,2.0,East North Central,Yes
1855,0.0,1.0,1.0,0.0,,4.0,1,0,0,0,0.0,0,1,0,0,0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,5.0,5.0,4.0,4.0,2.0,5.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,0,0.0,1,1,1.0,1.0,1.0,1,1,1,0,0.0,3.0,3.0,4.0,4.0,4.0,1.0,1.0,1,0.0,0.0,0.0,0.0,1.0,1.0,Male,4.0,2.0,White,3.0,New England,Yes
1856,0.0,0.0,,,,2.0,1,0,1,1,0.0,0,1,1,0,0,2.0,3.0,4.0,3.0,5.0,1.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,1.0,2.0,5.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,0,1.0,1.0,1.0,0,1,1,1,1.0,4.0,4.0,5.0,3.0,1.0,1.0,3.0,1,1.0,0.0,0.0,0.0,0.0,1.0,Female,3.0,5.0,White,3.0,South Atlantic,Yes
1857,0.0,0.0,,,,3.0,1,1,0,0,0.0,0,1,0,0,0,4.0,5.0,3.0,3.0,5.0,3.0,3.0,5.0,4.0,5.0,5.0,4.0,2.0,3.0,3.0,4.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,1,1.0,0.0,1.0,1,1,1,0,1.0,2.0,4.0,4.0,3.0,1.0,1.0,4.0,1,1.0,0.0,0.0,0.0,0.0,1.0,Male,4.0,4.0,White,2.0,Mid-Atlantic,Yes
1858,1.0,1.0,1.0,1.0,0.0,2.0,0,0,1,1,0.0,0,1,1,0,1,2.0,4.0,3.0,1.0,3.0,1.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1,1,1,1,1.0,1,1,1.0,1.0,1.0,1,1,1,1,1.0,2.0,1.0,5.0,4.0,1.0,1.0,4.0,1,0.0,0.0,0.0,0.0,1.0,1.0,Male,2.0,3.0,White,2.0,South Atlantic,Yes
1859,0.0,0.0,,,,2.0,1,0,0,1,0.0,0,1,0,0,0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,1.0,2.0,2.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1,1,1,1,0,1.0,1,1,1.0,0.0,1.0,1,1,1,1,1.0,2.0,2.0,4.0,4.0,2.0,1.0,3.0,1,1.0,0.0,0.0,0.0,0.0,1.0,Male,5.0,4.0,White,3.0,South Atlantic,Yes
